Date_str,song_parody,transcript,transcript source,vid length (min),video_id,video_type,video_link,2020-09-13,2020-08-17,video_title,2018-01-15,2018-01-29,2018-02-21,2018-03-09,2018-03-17,2018-04-20,2018-05-07,2018-06-08,2018-06-21,2018-07-16,2018-08-21,2018-08-27,2018-09-24,2018-10-15,2018-11-05,2018-12-05,2019-01-14,2019-01-28,2019-02-19,2019-03-06,2019-03-28,2019-04-02,2019-04-29,2019-05-28,2019-07-22,2019-08-29,2019-10-17,2019-11-22,2020-01-20,2020-02-18,2020-03-03,2020-03-14,2020-03-22,2020-04-06,2020-04-25,2020-05-19,2020-06-07,2020-06-29,2020-07-06,2020-07-22,2020-08-10,,RemovedFromYoutube
"Sep 7, 2015",y,kimDavisCellBlockTango.txt,youtube,3:31,14C3TZg6NQM,.mkv,https://www.youtube.com/watch?v=14C3TZg6NQM,"645,555","640,977","""The KIM DAVIS Cell Block Tango - Randy Rainbow""","473,455","475,325","480,516","482,949","483,774","487,139","488,188","491,275","492,404","495,597","504,461","507,197","519,524","524,157","529,041","535,304","541,335","543,850","553,290","556,493","559,771","560,267","562,339","564,493","570,567","579,975","592,927","597,998","603,852","606,139","606,729","607,198","607,605","608,528","611,379","617,886","621,495","627,289","630,028","634,954","639,566",,
"Jun 1, 2015",n,randyShiaGetReadyForBed.txt,youtube,1:03,jD-JqOXCrEo,.mkv,https://www.youtube.com/watch?v=jD-JqOXCrEo,"42,068","41,394","""Randy Rainbow And Shia LaBeouf Get Ready For Bed""","21,888","21,969","22,162","22,271","22,313","22,500","22,558","22,699","22,779","22,916","23,373","23,484","24,297","24,778","25,442","25,955","26,736","27,086","27,714","28,232","28,763","28,863","29,270","29,691","30,739","31,885","33,445","34,160","35,014","35,368","35,533","35,693","35,843","36,236","36,847","37,895","38,613","39,359","39,761","40,463","41,166",,
"Apr 23, 2015",n,interviewsRobertDowneyJr.txt,youtube,2:49,Rq0XX8AcDH0,.mkv,https://www.youtube.com/watch?v=Rq0XX8AcDH0,"68,235","66,791","""Randy Rainbow Interviews Robert Downey Jr.""","31,282","31,486","31,783","31,973","32,061","32,426","32,619","33,479","33,711","34,216","35,501","35,708","37,380","38,186","39,031","39,604","40,588","40,999","41,951","42,694","43,595","43,733","44,296","44,779","45,982","47,553","50,758","51,911","53,207","53,658","53,868","54,050","54,193","54,829","56,075","58,459","59,653","61,502","62,305","64,345","66,365",,
"Mar 29, 2015",y,aSongForIndiana.txt,youtube,2:13,cUA9m-g12ag,.webm,https://www.youtube.com/watch?v=cUA9m-g12ag,"247,179","243,652","""A Song for Indiana - Randy Rainbow""","160,979","161,459","162,647","163,258","163,518","164,615","164,924","165,684","166,010","166,935","170,439","171,916","179,047","181,686","184,227","185,737","187,431","188,352","190,254","191,853","193,092","193,281","194,338","195,471","199,647","206,010","214,106","218,109","221,534","222,497","222,975","223,330","223,622","224,231","225,872","229,913","232,056","234,980","236,275","238,922","242,503",,
"Dec 23, 2014",n,none,none,2:41,5bkjyHwSJYk,.mkv,https://www.youtube.com/watch?v=5bkjyHwSJYk,"64,282","63,039","""Merry Christmas from Randy Rainbow & Bill Cosby!""","21,813","22,376","23,478","23,967","24,177","25,019","25,467","26,579","26,851","27,070","28,223","28,498","30,605","31,931","32,808","33,589","35,591","36,091","37,004","37,682","38,570","38,688","39,211","39,691","41,023","42,875","46,131","47,656","51,228","51,739","51,930","52,106","52,289","52,784","53,635","55,678","56,918","58,606","59,236","60,768","62,570",,
"May 20, 2014",n,donaldSterlingTalksToRandyRainbow.txt,youtube,3:00,NcMWEgmI84M,.mp4,https://www.youtube.com/watch?v=NcMWEgmI84M,"21,552","21,196","""Donald Sterling Talks to Randy Rainbow""","9,284","9,381","9,607","9,745","9,818","10,172","10,274","10,540","10,619","10,747","11,189","11,259","11,786","12,059","12,417","12,695","13,109","13,298","13,637","13,939","14,244","14,290","14,520","14,732","15,279","15,902","16,875","17,262","17,727","17,902","17,972","18,027","18,077","18,263","18,532","19,122","19,544","20,000","20,197","20,623","21,061",,
"Mar 6, 2014",y,adeleDazeem.txt,youtube,3:26,6SgGxP5TqSE,.mp4,https://www.youtube.com/watch?v=6SgGxP5TqSE,"133,878","132,866","""ADELE DAZEEM""","84,456","85,693","88,361","89,406","89,728","90,771","91,125","92,013","92,249","92,853","95,592","96,043","98,504","100,017","101,783","102,915","104,628","105,659","107,209","108,162","109,380","109,589","110,686","112,793","116,352","118,115","120,054","120,990","122,414","122,988","123,180","123,336","123,499","124,071","124,774","126,151","127,170","128,607","129,424","131,183","132,454",,
"Dec 25, 2013",n,aJewForChristmas.txt,youtube,3:18,wsZyELYDzO0,.mkv,https://www.youtube.com/watch?v=wsZyELYDzO0,"131,318","127,282","""Randy Rainbow: A Jew for Christmas""","55,478","56,200","57,449","58,063","58,236","58,882","59,081","59,488","59,671","60,327","62,868","64,032","68,695","70,629","72,351","73,492","76,426","77,089","78,811","79,923","81,356","81,574","82,453","83,309","86,069","90,400","95,901","98,906","103,816","104,760","105,173","105,497","105,861","106,742","108,430","112,274","114,561","117,699","119,246","122,420","126,228",,
"Aug 30, 2013",n,behindTheTiara.txt,youtube,5:50,sYTzq70TsFo,.mkv,https://www.youtube.com/watch?v=sYTzq70TsFo,"31,981","31,378","""Behind the Tiara - Randy Rainbow and Ivy Profen""","7,529","7,777","8,358","8,568","8,659","9,384","9,668","10,133","10,278","10,615","12,274","12,486","13,799","14,283","14,742","15,101","15,653","15,871","16,355","16,733","17,368","17,448","17,747","17,994","18,829","19,895","21,805","22,402","23,705","24,068","24,209","24,354","24,480","24,854","25,540","27,079","28,044","28,966","29,375","30,317","31,164",,
"Aug 1, 2013",n,anthonyWeinerDatingRandy.txt,youtube,4:02,3BBiN98XVvE,.webm,https://www.youtube.com/watch?v=3BBiN98XVvE,"162,892","159,014","""Anthony Weiner is Dating Randy Rainbow""","52,405","52,846","53,966","54,497","54,690","55,390","55,607","56,129","56,404","57,100","59,918","61,623","68,681","71,537","73,435","74,763","76,916","78,060","80,671","82,138","84,021","84,290","85,206","86,223","91,168","96,021","116,712","119,131","121,499","122,245","122,714","123,091","123,530","124,796","128,085","133,604","137,228","141,987","144,196","150,999","157,916",,
"Jan 26, 2013",n,newRandyRainbowShow.txt,youtube,1:28,J_JkjjdgaWA,.mkv,https://www.youtube.com/watch?v=J_JkjjdgaWA,"7,700","7,560","""NEW RANDY RAINBOW SHOW!""","4,003","4,044","4,129","4,184","4,212","4,304","4,324","4,370","4,386","4,422","4,543","4,572","4,715","4,792","4,878","4,965","5,105","5,180","5,311","5,397","5,469","5,481","5,541","5,603","5,727","5,875","6,113","6,235","6,363","6,426","6,457","6,484","6,510","6,575","6,657","6,822","6,928","7,091","7,162","7,327","7,512",,
"Nov 7, 2012",n,none,none,,2mGy0QiIwNw,.webm,https://www.youtube.com/watch?v=2mGy0QiIwNw,"57,809","57,208","""Diane Sawyer Drunk Dials Randy Rainbow | Randy Rainbow""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"44,352","44,746","45,279","45,354","45,677","45,957","46,883","48,039","50,151","50,775","51,435","51,690","51,777","51,846","51,902","52,155","52,668","53,589","54,095","54,915","55,280","56,073","56,985",,"Added late, on 01-30-19"
"Aug 1, 2012",n,randyRainbowWorksAtChickFilA.txt,youtube,3:40,jiZLFjbqDxQ,.webm,https://www.youtube.com/watch?v=jiZLFjbqDxQ,"660,683","655,156","""Randy Rainbow Works at Chick-fil-A""","384,517","386,406","390,863","392,629","393,361","396,593","397,793","400,803","401,921","404,008","411,083","412,889","422,229","429,778","433,587","436,870","442,044","445,170","450,210","452,931","458,175","458,829","460,657","462,851","472,070","481,205","541,993","547,025","551,818","553,567","554,387","554,997","556,055","558,815","565,686","581,583","605,332","624,149","627,612","647,691","653,375",,
"Jul 15, 2012",n,highSchoolMusical.txt,youtube,5:22,JO571wGDucE,.webm,https://www.youtube.com/watch?v=JO571wGDucE,"97,571","94,184","""High School Musical Starring Randy Rainbow""","36,805","37,503","38,712","39,332","39,656","40,680","41,006","41,822","42,103","42,973","45,398","45,832","48,170","49,286","50,355","51,092","52,439","52,815","53,846","54,849","56,515","56,709","57,324","57,864","59,593","62,141","66,555","68,286","70,606","71,317","71,665","72,003","72,438","73,877","76,685","81,018","83,274","86,325","87,831","90,433","93,303",,
"Jul 5, 2012",n,tomCruiseAndersonCooperSpeedDate.txt,youtube,5:27,G-R7qRPiHtE,.mp4,https://www.youtube.com/watch?v=G-R7qRPiHtE,"96,137","94,615","""Tom Cruise and Anderson Cooper Speed Date""","47,428","47,784","48,482","48,844","49,008","49,660","49,891","50,416","50,594","51,208","52,760","53,105","55,863","56,875","57,799","58,545","59,796","60,235","61,187","62,037","63,491","63,663","64,327","64,857","66,544","68,707","73,752","75,406","77,325","77,946","78,224","78,464","78,730","79,583","81,502","84,785","86,612","88,780","89,631","91,988","94,115",,
"May 13, 2012",n,johnTravoltaHarassesRandy.txt,youtube,4:18,jdMuwTRofR0,.webm,https://www.youtube.com/watch?v=jdMuwTRofR0,"94,033","92,383","""John Travolta Harasses Randy Rainbow""","33,455","33,768","34,341","34,698","34,861","35,393","35,554","35,970","36,115","36,460","37,714","38,276","41,478","42,755","43,895","44,698","45,918","46,397","47,573","48,760","50,543","50,779","51,549","52,405","54,877","58,310","67,625","69,468","71,614","72,458","72,849","73,132","73,500","74,937","77,400","80,940","83,214","85,496","86,575","89,514","91,880",,
"Mar 11, 2012",n,kirkCameronDatingRandy.txt,youtube,4:53,_la4rrc_53c,.mkv,https://www.youtube.com/watch?v=_la4rrc_53c,"97,525","95,939","""Kirk Cameron is Dating Randy Rainbow""","54,033","54,164","54,415","54,569","54,634","54,901","54,982","55,197","55,268","55,413","56,259","56,650","59,191","60,492","61,287","61,921","63,273","63,762","64,811","65,836","67,754","67,932","68,744","69,324","70,699","73,464","77,908","79,316","80,841","81,276","81,569","81,824","82,098","82,876","84,630","87,121","88,972","90,839","91,526","93,608","95,442",,
"Feb 13, 2012",n,mittRomneyKissMe.txt,youtube,4:30,Or2jsyGBxrg,.mkv,https://www.youtube.com/watch?v=Or2jsyGBxrg,"30,980","30,510","""Mitt Romney, Kiss Me!""","16,331","16,400","16,531","16,616","16,666","16,804","16,847","16,963","17,009","17,114","17,565","17,658","18,258","18,566","18,921","19,198","19,760","19,944","20,349","20,582","21,007","21,091","21,373","21,590","22,210","23,149","24,815","25,363","25,950","26,370","26,467","26,529","26,585","26,756","27,107","28,023","28,471","29,066","29,269","29,783","30,351",,
"Dec 25, 2011",y,rickPerryRandyRainbowXmas.txt,youtube,5:09,1DUYZQHeqjI,.mkv,https://www.youtube.com/watch?v=1DUYZQHeqjI,"101,163","99,743","""Rick Perry and Randy Rainbow: The XMas Album""","27,581","28,184","29,177","29,640","29,830","30,515","30,696","31,182","31,338","31,611","32,987","33,305","34,941","35,670","36,404","37,058","38,079","38,293","38,932","39,375","40,167","40,347","40,879","41,264","42,674","44,728","48,104","50,598","88,972","89,494","89,829","90,081","90,319","91,082","92,102","93,918","94,973","96,320","96,834","97,998","99,404",,
"Nov 13, 2011",n,rickPerryGetsDrunkPhoneCall.txt,youtube,4:43,ZQqDWuXT51w,.webm,https://www.youtube.com/watch?v=ZQqDWuXT51w,"35,321","34,800","""Rick Perry Gets a Drunk Phone Call from Randy Rainbow""","18,309","18,391","18,545","18,649","18,702","18,899","18,970","19,145","19,211","19,279","19,582","19,748","20,687","21,108","21,527","21,852","22,416","22,588","22,899","23,172","23,726","23,798","24,087","24,371","25,185","26,341","28,637","29,373","30,269","30,520","30,619","30,687","30,758","30,950","31,332","32,128","32,694","33,250","33,478","34,013","34,633",,
"Oct 30, 2011",n,beaArthurRandyHalloween.txt,youtube,4:08,8kzBfEw44M4,.mkv,https://www.youtube.com/watch?v=8kzBfEw44M4,"30,906","30,386","""Bea Arthur and Randy Rainbow's Halloween Special""","15,219","15,297","15,446","15,526","15,566","15,711","15,766","15,881","15,916","16,025","16,464","16,582","17,383","17,831","18,277","18,558","19,051","19,246","19,623","19,950","20,362","20,443","20,735","21,016","21,607","22,298","23,833","24,443","25,416","25,629","25,724","25,812","25,867","26,091","26,506","27,363","27,984","28,631","28,866","29,544","30,208",,
"Oct 17, 2011",n,theFundraiser.txt,youtube,5:26,YmHu2JRtRug,.mkv,https://www.youtube.com/watch?v=YmHu2JRtRug,"15,436","15,192","""The Fundraiser""","7,444","7,478","7,529","7,567","7,585","7,656","7,684","7,729","7,750","7,789","7,947","7,998","8,350","8,596","8,836","9,006","9,339","9,440","9,601","9,737","9,882","9,911","10,042","10,156","10,518","10,974","11,929","12,254","12,545","12,696","12,741","12,779","12,822","12,961","13,203","13,728","14,033","14,382","14,528","14,803","15,120",,
"Jul 24, 2011",n,marcusBachmannNotGettingMarried.txt,youtube,5:12,mNlTI-P6yTY,.mkv,https://www.youtube.com/watch?v=mNlTI-P6yTY,"25,828","25,557","""Marcus Bachmann Is Not Getting Married to Randy Rainbow""","16,042","16,113","16,213","16,289","16,325","16,458","16,503","16,614","16,653","16,706","16,918","16,991","17,694","18,038","18,296","18,518","18,897","19,015","19,230","19,373","19,573","19,605","19,782","19,899","20,269","21,028","22,012","22,352","22,726","22,898","22,964","23,011","23,060","23,230","23,447","24,002","24,349","24,663","24,822","25,122","25,456",,
"May 1, 2011",n,royalWedding.txt,youtube,4:52,XlJWmrK7Bu8,.webm,https://www.youtube.com/watch?v=XlJWmrK7Bu8,"111,191","107,636","""Royal Wedding: The Morning After""","39,350","40,088","41,692","42,455","42,795","43,935","44,366","46,335","46,846","48,108","52,648","53,629","57,989","59,337","60,549","61,383","63,002","63,530","64,846","66,230","68,283","68,482","69,183","69,930","72,134","74,840","79,277","80,911","83,171","83,734","84,092","84,368","84,654","85,697","88,701","93,516","96,254","99,223","100,636","103,588","106,751",,
"Apr 6, 2011",y,americanIdolWelcomesBack.txt,youtube,5:05,uUI3OGHfk9g,.mkv,https://www.youtube.com/watch?v=uUI3OGHfk9g,"53,271","52,395","""American Idol Welcomes Back Randy Rainbow""","23,396","24,011","25,168","25,665","25,951","26,821","27,103","27,836","27,997","28,456","31,549","31,975","33,952","34,643","35,322","35,741","36,460","36,698","37,403","37,848","38,505","38,604","38,977","39,295","40,049","41,120","42,542","43,156","43,813","44,099","44,218","44,306","44,442","44,880","45,640","46,905","47,911","49,140","49,678","50,825","52,071",,
"Feb 27, 2011",n,charlieSheenRandysNewBoyfriend.txt,youtube,4:42,iHBqXGLsQI0,.mkv,https://www.youtube.com/watch?v=iHBqXGLsQI0,"33,351","32,817","""Charlie Sheen Is Randy Rainbow's New Boyfriend""","15,752","15,837","15,990","16,085","16,147","16,337","16,395","16,525","16,569","16,687","17,059","17,137","17,747","18,142","18,497","18,828","19,394","19,590","20,008","20,302","20,854","20,933","21,200","21,483","22,450","23,496","25,863","26,506","27,278","27,512","27,633","27,703","27,789","28,034","28,541","29,529","30,241","30,989","31,238","31,932","32,630",,
"Feb 13, 2011",n,melGibsonRandySeekCounseling.txt,youtube,5:40,N__uN_l4Gsc,.mkv,https://www.youtube.com/watch?v=N__uN_l4Gsc,"103,997","102,505","""Mel Gibson and Randy Rainbow Seek Counseling""","46,245","46,702","47,380","47,742","47,925","48,587","48,818","49,218","49,404","49,773","51,200","51,769","54,955","56,424","57,490","58,229","59,576","60,030","60,967","61,848","63,209","63,378","64,072","64,626","66,735","69,399","80,833","82,143","84,215","85,481","85,756","85,990","86,259","87,340","89,594","92,944","94,778","96,852","97,691","99,923","102,041",,
"Jan 25, 2011",n,americanIdolAudition.txt,youtube,5:05,QHoh82ZwDjw,.webm,https://www.youtube.com/watch?v=QHoh82ZwDjw,"847,863","813,216","""American Idol Audition""","175,348","180,547","192,063","196,142","198,915","206,026","207,739","212,797","214,470","217,759","229,665","231,327","247,789","251,897","254,735","257,901","264,528","266,219","273,038","283,636","318,588","321,610","325,688","327,734","336,439","386,578","437,570","456,173","463,483","468,092","471,810","474,105","488,458","539,269","613,948","674,451","700,800","728,008","747,983","779,277","803,964",,
"Jan 9, 2011",n,spiderManCastSaved.txt,youtube,5:13,VChJ4SnyfdQ,.mkv,https://www.youtube.com/watch?v=VChJ4SnyfdQ,"17,415","17,123","""Spider-Man Cast Saved by Randy Rainbow""","9,068","9,117","9,190","9,238","9,259","9,342","9,375","9,425","9,450","9,522","9,777","9,859","10,317","10,546","10,940","10,940","11,233","11,336","11,539","11,658","11,835","11,864","11,989","12,111","12,434","12,929","13,675","13,996","14,306","14,469","14,525","14,567","14,602","14,753","15,001","15,509","15,846","16,227","16,360","16,703","17,027",,
"Dec 13, 2010",n,melGibsonSpendsChristmas.txt,youtube,4:39,JLfxq7t2KX4,.mkv,https://www.youtube.com/watch?v=JLfxq7t2KX4,"25,776","25,329","""Mel Gibson Spends Christmas with Randy Rainbow""","11,583","11,655","11,765","11,841","11,877","12,047","12,100","12,225","12,333","12,554","13,139","13,244","13,941","14,403","14,798","15,149","15,792","15,965","16,308","16,545","16,912","16,962","17,169","17,403","17,996","18,682","19,970","20,490","21,178","21,364","21,459","21,524","21,583","21,766","22,239","22,918","23,400","23,941","24,188","24,653","25,175",,
"Nov 18, 2010",n,kanyeWestKicksIt.txt,youtube,3:29,icVRIlkn0hk,.mkv,https://www.youtube.com/watch?v=icVRIlkn0hk,"18,735","18,448","""Kanye West Kicks It With Randy Rainbow""","8,586","8,637","8,732","8,778","8,810","8,916","8,958","9,036","9,062","9,135","9,380","9,465","10,046","10,364","10,716","10,928","11,404","11,566","11,778","12,009","12,277","12,322","12,525","12,717","13,215","13,849","14,865","15,212","15,588","15,719","15,772","15,824","15,865","15,992","16,225","16,669","16,937","17,276","17,425","17,877","18,358",,
"Oct 25, 2010",n,randyRainbowStars.txt,youtube,4:34,YNOzRXKzEfk,.mkv,https://www.youtube.com/watch?v=YNOzRXKzEfk,"22,903","22,433","""Randy Rainbow Stars In a Show!""","9,581","9,637","9,725","9,782","9,817","9,946","9,996","10,065","10,116","10,230","10,605","10,719","11,351","11,722","12,091","12,413","12,973","13,159","13,490","13,710","14,028","14,066","14,291","14,466","15,093","16,021","17,415","17,806","18,276","18,426","18,489","18,538","18,576","18,804","19,136","19,929","20,474","20,979","21,184","21,693","22,227",,
"Oct 3, 2010",n,rachelZoeHiresRandy.txt,youtube,4:55,h3qu6KgoORo,.mkv,https://www.youtube.com/watch?v=h3qu6KgoORo,"20,437","20,149","""Rachel Zoe Hires Randy Rainbow!""","11,046","11,080","11,141","11,189","11,207","11,288","11,320","11,377","11,403","11,449","11,652","11,710","12,073","12,360","12,630","12,841","13,296","13,440","13,688","13,899","14,161","14,199","14,381","14,539","14,990","15,586","16,544","16,950","17,345","17,506","17,576","17,635","17,676","17,803","18,012","18,426","18,737","19,136","19,303","19,669","20,051",,
"Sep 13, 2010",n,randyRainbowGettingMarried.txt,youtube,5:57,3jkRjULDoFk,.webm,https://www.youtube.com/watch?v=3jkRjULDoFk,"78,804","77,404","""Randy Rainbow Getting Married?""","30,146","30,323","30,634","30,864","30,963","31,303","31,401","31,611","31,702","32,149","33,116","33,574","36,237","37,258","38,073","38,717","39,979","40,348","41,215","42,007","43,372","43,523","44,102","44,556","46,603","50,676","53,909","55,360","57,329","58,149","58,675","59,034","59,452","60,572","62,476","65,069","68,273","70,746","72,029","74,699","76,955",,
"Aug 30, 2010",n,lindsayLohanGetsCallFromRandy.txt,youtube,4:18,b3bP3t4u8rg,.mkv,https://www.youtube.com/watch?v=b3bP3t4u8rg,"57,043","56,699","""Lindsay Lohan Gets a Call from Randy Rainbow""","45,427","45,522","45,668","45,756","45,811","45,985","46,038","46,162","46,199","46,290","46,753","46,854","47,477","47,825","48,160","48,387","48,813","48,988","49,264","49,490","49,788","49,827","50,008","50,191","50,712","51,209","52,274","52,645","53,113","53,259","53,329","53,402","53,467","53,648","53,952","54,538","54,898","55,392","55,629","56,110","56,575",,
"Aug 19, 2010",n,drLauraGetsCallFromRandy.txt,youtube,3:04,h7TQRPqK6ig,.mkv,https://www.youtube.com/watch?v=h7TQRPqK6ig,"41,135","40,503","""Dr. Laura Gets a Call from Randy Rainbow""","22,833","22,927","23,143","23,263","23,345","23,626","23,717","23,921","23,995","24,150","24,664","24,796","25,782","26,319","26,742","27,090","27,783","28,053","28,599","28,999","29,498","29,574","29,898","30,181","30,974","31,909","33,840","34,447","35,161","35,396","35,500","35,587","35,683","35,896","36,363","37,232","37,836","38,565","38,862","39,525","40,273",,
"Aug 1, 2010",n,chelseaClintonWedding.txt,youtube,3:23,m1ifaaeii3k,.mkv,https://www.youtube.com/watch?v=m1ifaaeii3k,"63,517","62,900","""Chelsea Clinton's Wedding: The Morning After""","45,815","45,895","46,083","46,369","46,400","46,539","46,589","46,696","46,731","46,928","47,483","47,602","48,465","48,973","49,355","49,642","50,167","50,339","50,775","51,135","51,581","51,643","51,909","52,104","52,726","53,598","55,189","55,765","56,368","56,568","56,639","56,712","56,782","57,056","57,849","59,075","59,723","60,708","61,056","61,936","62,711",,
"May 27, 2010",n,none,none,1:24,EW3CCkdhTic,.mkv,https://www.youtube.com/watch?v=EW3CCkdhTic,"10,019","9,884","""American Idol Reaction""","4,051","4,063","4,092","4,102","4,113","4,139","4,155","4,181","4,190","4,212","4,290","4,301","4,374","4,420","4,507","4,573","4,697","4,765","4,859","4,936","5,011","5,028","5,082","5,143","5,325","5,512","6,026","6,463","7,312","7,640","7,748","7,965","8,034","8,144","8,319","9,080","9,308","9,478","9,590","9,722","9,847",,
"May 2, 2010",n,previouslyOn.txt,youtube,3:01,iOapmFuX6uc,.mkv,https://www.youtube.com/watch?v=iOapmFuX6uc,"10,818","10,552","""Previously On""","3,915","3,960","4,047","4,114","4,133","4,231","4,273","4,333","4,352","4,389","4,541","4,584","4,831","4,971","5,136","5,243","5,471","5,594","5,769","5,892","6,052","6,075","6,229","6,361","6,723","7,306","7,984","8,283","8,562","8,671","8,708","8,738","8,761","8,865","9,000","9,333","9,548","9,828","9,942","10,163","10,445",,
"Jan 3, 2010",n,visionBoard.txt,youtube,7:05,vu_5dOXzmN8,.webm,https://www.youtube.com/watch?v=vu_5dOXzmN8,"28,770","28,051","""Randy Rainbow's Vision Board""","9,090","9,291","9,673","9,913","10,058","10,416","10,531","10,808","10,928","11,155","11,829","11,932","12,725","13,114","13,556","13,919","14,512","14,707","15,096","15,396","15,844","15,918","16,207","16,511","17,346","18,160","19,600","20,249","21,175","21,465","21,625","21,750","21,852","22,206","22,826","23,982","24,941","25,726","26,139","27,019","27,833",,
"Nov 22, 2009",n,chadKimballInterview.txt,youtube,9:59,sCBzx1Nc2Rc,.mkv,https://www.youtube.com/watch?v=sCBzx1Nc2Rc,"11,086","10,913","""Chad Kimball of the Broadway Show Memphis Interviewed""","5,895","5,921","5,987","6,028","6,043","6,114","6,137","6,205","6,232","6,263","6,356","6,369","6,505","6,603","6,725","6,833","6,978","7,060","7,180","7,292","7,367","7,381","7,461","7,530","7,736","7,996","8,370","8,554","8,739","8,827","8,865","8,906","8,931","9,052","9,233","9,670","9,914","10,261","10,436","10,673","10,851",,
"May 4, 2009",n,mirandaVoiceLessons.txt,youtube,7:14,GWko3MBcGHg,.mkv,https://www.youtube.com/watch?v=GWko3MBcGHg,"42,842","41,985","""Miranda Gives Voice Lessons to Randy Rainbow""","23,480","23,731","24,240","24,501","24,633","25,070","25,169","25,513","25,647","25,876","26,622","26,766","27,581","27,959","28,388","28,734","29,320","29,541","30,044","30,354","30,729","30,792","31,059","31,334","32,306","33,205","34,357","34,876","35,455","35,677","35,799","35,905","35,990","36,317","36,842","37,826","38,460","39,244","39,697","40,639","41,776",,
